,stock_1,stock_2,stock_1_weight,stock_2_weight,portfolio_return,portfolio_risk
0,dis,pg,0.68,0.31999999999999995,0.0249,616.81358
0,dis,pg,0.6900000000000001,0.30999999999999994,0.02491,619.57887
0,dis,pg,0.7000000000000001,0.29999999999999993,0.02492,622.39547
0,dis,pg,0.71,0.29000000000000004,0.02492,625.26336
0,dis,pg,0.72,0.28,0.02493,628.18256
0,dis,pg,0.73,0.27,0.02494,631.15305
0,dis,pg,0.74,0.26,0.02495,634.17485
0,dis,pg,0.75,0.25,0.02496,637.24795
0,dis,pg,0.76,0.24,0.02497,640.37235
0,dis,pg,0.77,0.22999999999999998,0.02498,643.54805
0,dis,pg,0.78,0.21999999999999997,0.02498,646.77506
0,dis,pg,0.79,0.20999999999999996,0.02499,650.05336
0,dis,pg,0.8,0.19999999999999996,0.025,653.38297
0,dis,pg,0.81,0.18999999999999995,0.02501,656.76387
0,dis,pg,0.8200000000000001,0.17999999999999994,0.02502,660.19608
0,dis,pg,0.8300000000000001,0.16999999999999993,0.02503,663.67959
0,dis,pg,0.84,0.16000000000000003,0.02503,667.2144
0,dis,pg,0.85,0.15000000000000002,0.02504,670.80051
0,dis,pg,0.86,0.14,0.02505,674.43792
0,dis,pg,0.87,0.13,0.02506,678.12664
0,dis,pg,0.88,0.12,0.02507,681.86665
0,dis,pg,0.89,0.10999999999999999,0.02508,685.65797
0,dis,pg,0.9,0.09999999999999998,0.02509,689.50059
0,dis,pg,0.91,0.08999999999999997,0.02509,693.3945
0,dis,pg,0.92,0.07999999999999996,0.0251,697.33972
0,dis,pg,0.93,0.06999999999999995,0.02511,701.33624
0,dis,pg,0.9400000000000001,0.05999999999999994,0.02512,705.38407
0,dis,pg,0.9500000000000001,0.04999999999999993,0.02513,709.48319
0,dis,pg,0.96,0.040000000000000036,0.02514,713.63361
0,dis,pg,0.97,0.030000000000000027,0.02515,717.83534
0,dis,pg,0.98,0.020000000000000018,0.02515,722.08837
0,dis,pg,0.99,0.010000000000000009,0.02516,726.39269
0,dis,pg,1.0,0.0,0.02517,730.74832
0,dis,rio,0.0,1.0,0.02356,266.48724
0,dis,rio,0.01,0.99,0.02357,269.21138
0,dis,rio,0.02,0.98,0.02359,271.97427
0,dis,rio,0.03,0.97,0.0236,274.77593
0,dis,rio,0.04,0.96,0.02362,277.61634
0,dis,rio,0.05,0.95,0.02364,280.4955
0,dis,rio,0.06,0.94,0.02365,283.41342
0,dis,rio,0.07,0.9299999999999999,0.02367,286.37011
0,dis,rio,0.08,0.92,0.02368,289.36554
0,dis,rio,0.09,0.91,0.0237,292.39974
0,dis,rio,0.1,0.9,0.02372,295.47269
0,dis,rio,0.11,0.89,0.02373,298.5844
0,dis,rio,0.12,0.88,0.02375,301.73486
0,dis,rio,0.13,0.87,0.02377,304.92408
0,dis,rio,0.14,0.86,0.02378,308.15206
0,dis,rio,0.15,0.85,0.0238,311.4188
0,dis,rio,0.16,0.84,0.02381,314.72429
0,dis,rio,0.17,0.83,0.02383,318.06854
0,dis,rio,0.18,0.8200000000000001,0.02385,321.45155
0,dis,rio,0.19,0.81,0.02386,324.87332
0,dis,rio,0.2,0.8,0.02388,328.33384
0,dis,rio,0.21,0.79,0.02389,331.83312
0,dis,rio,0.22,0.78,0.02391,335.37115
0,dis,rio,0.23,0.77,0.02393,338.94795
0,dis,rio,0.24,0.76,0.02394,342.5635
0,dis,rio,0.25,0.75,0.02396,346.2178
0,dis,rio,0.26,0.74,0.02398,349.91087
0,dis,rio,0.27,0.73,0.02399,353.64269
0,dis,rio,0.28,0.72,0.02401,357.41326
0,dis,rio,0.29,0.71,0.02402,361.2226
0,dis,rio,0.3,0.7,0.02404,365.07069
0,dis,rio,0.31,0.69,0.02406,368.95754
0,dis,rio,0.32,0.6799999999999999,0.02407,372.88315
0,dis,rio,0.33,0.6699999999999999,0.02409,376.84751
0,dis,rio,0.34,0.6599999999999999,0.0241,380.85063
0,dis,rio,0.35000000000000003,0.6499999999999999,0.02412,384.89251
0,dis,rio,0.36,0.64,0.02414,388.97314
0,dis,rio,0.37,0.63,0.02415,393.09253
0,dis,rio,0.38,0.62,0.02417,397.25068
0,dis,rio,0.39,0.61,0.02419,401.44758
0,dis,rio,0.4,0.6,0.0242,405.68325
0,dis,rio,0.41000000000000003,0.59,0.02422,409.95767
0,dis,rio,0.42,0.5800000000000001,0.02423,414.27084
0,dis,rio,0.43,0.5700000000000001,0.02425,418.62277
0,dis,rio,0.44,0.56,0.02427,423.01347
0,dis,rio,0.45,0.55,0.02428,427.44291
0,dis,rio,0.46,0.54,0.0243,431.91112
0,dis,rio,0.47000000000000003,0.53,0.02431,436.41808
0,dis,rio,0.48,0.52,0.02433,440.9638
0,dis,rio,0.49,0.51,0.02435,445.54827
0,dis,rio,0.5,0.5,0.02436,450.1715
0,dis,rio,0.51,0.49,0.02438,454.83349
0,dis,rio,0.52,0.48,0.0244,459.53424
0,dis,rio,0.53,0.47,0.02441,464.27374
0,dis,rio,0.54,0.45999999999999996,0.02443,469.052
0,dis,rio,0.55,0.44999999999999996,0.02444,473.86902
0,dis,rio,0.56,0.43999999999999995,0.02446,478.7248
0,dis,rio,0.5700000000000001,0.42999999999999994,0.02448,483.61933
0,dis,rio,0.58,0.42000000000000004,0.02449,488.55262
0,dis,rio,0.59,0.41000000000000003,0.02451,493.52466
0,dis,rio,0.6,0.4,0.02452,498.53546
0,dis,rio,0.61,0.39,0.02454,503.58502
0,dis,rio,0.62,0.38,0.02456,508.67334
0,dis,rio,0.63,0.37,0.02457,513.80041
0,dis,rio,0.64,0.36,0.02459,518.96624
0,dis,rio,0.65,0.35,0.02461,524.17083
0,dis,rio,0.66,0.33999999999999997,0.02462,529.41418
0,dis,rio,0.67,0.32999999999999996,0.02464,534.69628
0,dis,rio,0.68,0.31999999999999995,0.02465,540.01714
0,dis,rio,0.6900000000000001,0.30999999999999994,0.02467,545.37675
0,dis,rio,0.7000000000000001,0.29999999999999993,0.02469,550.77512
0,dis,rio,0.71,0.29000000000000004,0.0247,556.21225
0,dis,rio,0.72,0.28,0.02472,561.68814
0,dis,rio,0.73,0.27,0.02473,567.20279
0,dis,rio,0.74,0.26,0.02475,572.75619
0,dis,rio,0.75,0.25,0.02477,578.34834
0,dis,rio,0.76,0.24,0.02478,583.97926
0,dis,rio,0.77,0.22999999999999998,0.0248,589.64893
0,dis,rio,0.78,0.21999999999999997,0.02482,595.35736
0,dis,rio,0.79,0.20999999999999996,0.02483,601.10455
0,dis,rio,0.8,0.19999999999999996,0.02485,606.89049
0,dis,rio,0.81,0.18999999999999995,0.02486,612.71519
0,dis,rio,0.8200000000000001,0.17999999999999994,0.02488,618.57865
0,dis,rio,0.8300000000000001,0.16999999999999993,0.0249,624.48086
0,dis,rio,0.84,0.16000000000000003,0.02491,630.42183
0,dis,rio,0.85,0.15000000000000002,0.02493,636.40156
0,dis,rio,0.86,0.14,0.02494,642.42004
0,dis,rio,0.87,0.13,0.02496,648.47729
0,dis,rio,0.88,0.12,0.02498,654.57329
0,dis,rio,0.89,0.10999999999999999,0.02499,660.70804
0,dis,rio,0.9,0.09999999999999998,0.02501,666.88156
0,dis,rio,0.91,0.08999999999999997,0.02503,673.09383
0,dis,rio,0.92,0.07999999999999996,0.02504,679.34485
0,dis,rio,0.93,0.06999999999999995,0.02506,685.63464
0,dis,rio,0.9400000000000001,0.05999999999999994,0.02507,691.96318
0,dis,rio,0.9500000000000001,0.04999999999999993,0.02509,698.33048
0,dis,rio,0.96,0.040000000000000036,0.02511,704.73653
0,dis,rio,0.97,0.030000000000000027,0.02512,711.18134
0,dis,rio,0.98,0.020000000000000018,0.02514,717.66491
0,dis,rio,0.99,0.010000000000000009,0.02516,724.18724
0,dis,rio,1.0,0.0,0.02517,730.74832
0,dis,ugi,0.0,1.0,0.02049,39.12735
0,dis,ugi,0.01,0.99,0.02054,38.35002
0,dis,ugi,0.02,0.98,0.02059,37.72812
0,dis,ugi,0.03,0.97,0.02063,37.26164
0,dis,ugi,0.04,0.96,0.02068,36.95058
0,dis,ugi,0.05,0.95,0.02073,36.79495
0,dis,ugi,0.06,0.94,0.02077,36.79475
0,dis,ugi,0.07,0.9299999999999999,0.02082,36.94997
0,dis,ugi,0.08,0.92,0.02087,37.26062
0,dis,ugi,0.09,0.91,0.02091,37.72669
0,dis,ugi,0.1,0.9,0.02096,38.34818
0,dis,ugi,0.11,0.89,0.02101,39.1251
0,dis,ugi,0.12,0.88,0.02105,40.05745
0,dis,ugi,0.13,0.87,0.0211,41.14522
0,dis,ugi,0.14,0.86,0.02115,42.38842
0,dis,ugi,0.15,0.85,0.02119,43.78704
0,dis,ugi,0.16,0.84,0.02124,45.34108
0,dis,ugi,0.17,0.83,0.02129,47.05055
0,dis,ugi,0.18,0.8200000000000001,0.02133,48.91545
0,dis,ugi,0.19,0.81,0.02138,50.93577
0,dis,ugi,0.2,0.8,0.02143,53.11152
0,dis,ugi,0.21,0.79,0.02147,55.44269
0,dis,ugi,0.22,0.78,0.02152,57.92929
0,dis,ugi,0.23,0.77,0.02157,60.57131
0,dis,ugi,0.24,0.76,0.02161,63.36875
0,dis,ugi,0.25,0.75,0.02166,66.32162
0,dis,ugi,0.26,0.74,0.02171,69.42992
0,dis,ugi,0.27,0.73,0.02176,72.69364
0,dis,ugi,0.28,0.72,0.0218,76.11279
0,dis,ugi,0.29,0.71,0.02185,79.68736
0,dis,ugi,0.3,0.7,0.0219,83.41736
0,dis,ugi,0.31,0.69,0.02194,87.30278
0,dis,ugi,0.32,0.6799999999999999,0.02199,91.34362
0,dis,ugi,0.33,0.6699999999999999,0.02204,95.5399
0,dis,ugi,0.34,0.6599999999999999,0.02208,99.89159
0,dis,ugi,0.35000000000000003,0.6499999999999999,0.02213,104.39871
0,dis,ugi,0.36,0.64,0.02218,109.06126
0,dis,ugi,0.37,0.63,0.02222,113.87923
0,dis,ugi,0.38,0.62,0.02227,118.85263
0,dis,ugi,0.39,0.61,0.02232,123.98145
0,dis,ugi,0.4,0.6,0.02236,129.2657
0,dis,ugi,0.41000000000000003,0.59,0.02241,134.70537
0,dis,ugi,0.42,0.5800000000000001,0.02246,140.30047
0,dis,ugi,0.43,0.5700000000000001,0.0225,146.05099
0,dis,ugi,0.44,0.56,0.02255,151.95694
0,dis,ugi,0.45,0.55,0.0226,158.01831
0,dis,ugi,0.46,0.54,0.02264,164.23511
0,dis,ugi,0.47000000000000003,0.53,0.02269,170.60733
0,dis,ugi,0.48,0.52,0.02274,177.13497
0,dis,ugi,0.49,0.51,0.02278,183.81805
0,dis,ugi,0.5,0.5,0.02283,190.65654
0,dis,ugi,0.51,0.49,0.02288,197.65047
0,dis,ugi,0.52,0.48,0.02293,204.79981
0,dis,ugi,0.53,0.47,0.02297,212.10459
0,dis,ugi,0.54,0.45999999999999996,0.02302,219.56478
0,dis,ugi,0.55,0.44999999999999996,0.02307,227.18041
0,dis,ugi,0.56,0.43999999999999995,0.02311,234.95145
0,dis,ugi,0.5700000000000001,0.42999999999999994,0.02316,242.87793
0,dis,ugi,0.58,0.42000000000000004,0.02321,250.95982
0,dis,ugi,0.59,0.41000000000000003,0.02325,259.19715
0,dis,ugi,0.6,0.4,0.0233,267.58989
0,dis,ugi,0.61,0.39,0.02335,276.13807
0,dis,ugi,0.62,0.38,0.02339,284.84166
0,dis,ugi,0.63,0.37,0.02344,293.70069
0,dis,ugi,0.64,0.36,0.02349,302.71513
0,dis,ugi,0.65,0.35,0.02353,311.88501
0,dis,ugi,0.66,0.33999999999999997,0.02358,321.2103
0,dis,ugi,0.67,0.32999999999999996,0.02363,330.69103
0,dis,ugi,0.68,0.31999999999999995,0.02367,340.32717
0,dis,ugi,0.6900000000000001,0.30999999999999994,0.02372,350.11875
0,dis,ugi,0.7000000000000001,0.29999999999999993,0.02377,360.06575
0,dis,ugi,0.71,0.29000000000000004,0.02381,370.16817
0,dis,ugi,0.72,0.28,0.02386,380.42602
0,dis,ugi,0.73,0.27,0.02391,390.83929
0,dis,ugi,0.74,0.26,0.02395,401.40799
0,dis,ugi,0.75,0.25,0.024,412.13211
0,dis,ugi,0.76,0.24,0.02405,423.01166
0,dis,ugi,0.77,0.22999999999999998,0.02409,434.04663
0,dis,ugi,0.78,0.21999999999999997,0.02414,445.23703
0,dis,ugi,0.79,0.20999999999999996,0.02419,456.58285
0,dis,ugi,0.8,0.19999999999999996,0.02424,468.0841
0,dis,ugi,0.81,0.18999999999999995,0.02428,479.74077
0,dis,ugi,0.8200000000000001,0.17999999999999994,0.02433,491.55287
0,dis,ugi,0.8300000000000001,0.16999999999999993,0.02438,503.5204
0,dis,ugi,0.84,0.16000000000000003,0.02442,515.64334
0,dis,ugi,0.85,0.15000000000000002,0.02447,527.92172
0,dis,ugi,0.86,0.14,0.02452,540.35552
0,dis,ugi,0.87,0.13,0.02456,552.94474
0,dis,ugi,0.88,0.12,0.02461,565.68939
0,dis,ugi,0.89,0.10999999999999999,0.02466,578.58946
0,dis,ugi,0.9,0.09999999999999998,0.0247,591.64496
0,dis,ugi,0.91,0.08999999999999997,0.02475,604.85588
0,dis,ugi,0.92,0.07999999999999996,0.0248,618.22223
0,dis,ugi,0.93,0.06999999999999995,0.02484,631.74401
0,dis,ugi,0.9400000000000001,0.05999999999999994,0.02489,645.42121
0,dis,ugi,0.9500000000000001,0.04999999999999993,0.02494,659.25383
0,dis,ugi,0.96,0.040000000000000036,0.02498,673.24188
0,dis,ugi,0.97,0.030000000000000027,0.02503,687.38535
0,dis,ugi,0.98,0.020000000000000018,0.02508,701.68425
0,dis,ugi,0.99,0.010000000000000009,0.02512,716.13857
0,dis,ugi,1.0,0.0,0.02517,730.74832
0,ge,gs,0.0,1.0,0.02716,2289.93644
0,ge,gs,0.01,0.99,0.02709,2244.02679
0,ge,gs,0.02,0.98,0.02702,2198.59179
0,ge,gs,0.03,0.97,0.02694,2153.63145
0,ge,gs,0.04,0.96,0.02687,2109.14575
0,ge,gs,0.05,0.95,0.0268,2065.13471
0,ge,gs,0.06,0.94,0.02673,2021.59832
0,ge,gs,0.07,0.9299999999999999,0.02665,1978.53659
0,ge,gs,0.08,0.92,0.02658,1935.94951
0,ge,gs,0.09,0.91,0.02651,1893.83708
0,ge,gs,0.1,0.9,0.02644,1852.1993
0,ge,gs,0.11,0.89,0.02636,1811.03618
0,ge,gs,0.12,0.88,0.02629,1770.34771
0,ge,gs,0.13,0.87,0.02622,1730.13389
0,ge,gs,0.14,0.86,0.02615,1690.39472
0,ge,gs,0.15,0.85,0.02607,1651.13021
0,ge,gs,0.16,0.84,0.026,1612.34035
0,ge,gs,0.17,0.83,0.02593,1574.02515
0,ge,gs,0.18,0.8200000000000001,0.02586,1536.18459
0,ge,gs,0.19,0.81,0.02579,1498.81869
0,ge,gs,0.2,0.8,0.02571,1461.92745
0,ge,gs,0.21,0.79,0.02564,1425.51085
0,ge,gs,0.22,0.78,0.02557,1389.56891
0,ge,gs,0.23,0.77,0.0255,1354.10162
0,ge,gs,0.24,0.76,0.02542,1319.10898
0,ge,gs,0.25,0.75,0.02535,1284.591
0,ge,gs,0.26,0.74,0.02528,1250.54767
0,ge,gs,0.27,0.73,0.02521,1216.97899
0,ge,gs,0.28,0.72,0.02513,1183.88497
0,ge,gs,0.29,0.71,0.02506,1151.2656
0,ge,gs,0.3,0.7,0.02499,1119.12088
0,ge,gs,0.31,0.69,0.02492,1087.45081
0,ge,gs,0.32,0.6799999999999999,0.02484,1056.2554
0,ge,gs,0.33,0.6699999999999999,0.02477,1025.53464
0,ge,gs,0.34,0.6599999999999999,0.0247,995.28853
0,ge,gs,0.35000000000000003,0.6499999999999999,0.02463,965.51708
0,ge,gs,0.36,0.64,0.02456,936.22028
0,ge,gs,0.37,0.63,0.02448,907.39813
0,ge,gs,0.38,0.62,0.02441,879.05063
0,ge,gs,0.39,0.61,0.02434,851.17779
0,ge,gs,0.4,0.6,0.02427,823.7796
0,ge,gs,0.41000000000000003,0.59,0.02419,796.85607
0,ge,gs,0.42,0.5800000000000001,0.02412,770.40718
0,ge,gs,0.43,0.5700000000000001,0.02405,744.43295
0,ge,gs,0.44,0.56,0.02398,718.93337
0,ge,gs,0.45,0.55,0.0239,693.90845
0,ge,gs,0.46,0.54,0.02383,669.35817
0,ge,gs,0.47000000000000003,0.53,0.02376,645.28256
0,ge,gs,0.48,0.52,0.02369,621.68159
0,ge,gs,0.49,0.51,0.02362,598.55528
0,ge,gs,0.5,0.5,0.02354,575.90361
0,ge,gs,0.51,0.49,0.02347,553.72661
0,ge,gs,0.52,0.48,0.0234,532.02425
0,ge,gs,0.53,0.47,0.02333,510.79655
0,ge,gs,0.54,0.45999999999999996,0.02325,490.0435
0,ge,gs,0.55,0.44999999999999996,0.02318,469.7651
0,ge,gs,0.56,0.43999999999999995,0.02311,449.96136
0,ge,gs,0.5700000000000001,0.42999999999999994,0.02304,430.63227
0,ge,gs,0.58,0.42000000000000004,0.02296,411.77783
0,ge,gs,0.59,0.41000000000000003,0.02289,393.39805
0,ge,gs,0.6,0.4,0.02282,375.49292
0,ge,gs,0.61,0.39,0.02275,358.06244
0,ge,gs,0.62,0.38,0.02267,341.10661
0,ge,gs,0.63,0.37,0.0226,324.62544
0,ge,gs,0.64,0.36,0.02253,308.61892
0,ge,gs,0.65,0.35,0.02246,293.08705
0,ge,gs,0.66,0.33999999999999997,0.02239,278.02983
0,ge,gs,0.67,0.32999999999999996,0.02231,263.44727
0,ge,gs,0.68,0.31999999999999995,0.02224,249.33936
0,ge,gs,0.6900000000000001,0.30999999999999994,0.02217,235.70611
0,ge,gs,0.7000000000000001,0.29999999999999993,0.0221,222.5475
0,ge,gs,0.71,0.29000000000000004,0.02202,209.86355
0,ge,gs,0.72,0.28,0.02195,197.65426
0,ge,gs,0.73,0.27,0.02188,185.91961
0,ge,gs,0.74,0.26,0.02181,174.65962
0,ge,gs,0.75,0.25,0.02173,163.87428
0,ge,gs,0.76,0.24,0.02166,153.5636
0,ge,gs,0.77,0.22999999999999998,0.02159,143.72756
0,ge,gs,0.78,0.21999999999999997,0.02152,134.36618
0,ge,gs,0.79,0.20999999999999996,0.02145,125.47946
0,ge,gs,0.8,0.19999999999999996,0.02137,117.06738
0,ge,gs,0.81,0.18999999999999995,0.0213,109.12996
0,ge,gs,0.8200000000000001,0.17999999999999994,0.02123,101.66719
0,ge,gs,0.8300000000000001,0.16999999999999993,0.02116,94.67908
0,ge,gs,0.84,0.16000000000000003,0.02108,88.16562
0,ge,gs,0.85,0.15000000000000002,0.02101,82.12681
0,ge,gs,0.86,0.14,0.02094,76.56265
0,ge,gs,0.87,0.13,0.02087,71.47315
0,ge,gs,0.88,0.12,0.02079,66.85829
0,ge,gs,0.89,0.10999999999999999,0.02072,62.7181
0,ge,gs,0.9,0.09999999999999998,0.02065,59.05255
0,ge,gs,0.91,0.08999999999999997,0.02058,55.86166
0,ge,gs,0.92,0.07999999999999996,0.0205,53.14542
0,ge,gs,0.93,0.06999999999999995,0.02043,50.90383
0,ge,gs,0.9400000000000001,0.05999999999999994,0.02036,49.1369
0,ge,gs,0.9500000000000001,0.04999999999999993,0.02029,47.84462
0,ge,gs,0.96,0.040000000000000036,0.02022,47.02699
0,ge,gs,0.97,0.030000000000000027,0.02014,46.68402
0,ge,gs,0.98,0.020000000000000018,0.02007,46.81569
0,ge,gs,0.99,0.010000000000000009,0.02,47.42202
0,ge,gs,1.0,0.0,0.01993,48.50301
0,ge,pfe,0.0,1.0,0.02121,17.03113
0,ge,pfe,0.01,0.99,0.0212,16.27596
0,ge,pfe,0.02,0.98,0.02118,15.5424
0,ge,pfe,0.03,0.97,0.02117,14.83045
0,ge,pfe,0.04,0.96,0.02116,14.14012
0,ge,pfe,0.05,0.95,0.02115,13.4714
0,ge,pfe,0.06,0.94,0.02113,12.8243
0,ge,pfe,0.07,0.9299999999999999,0.02112,12.19881
0,ge,pfe,0.08,0.92,0.02111,11.59493
0,ge,pfe,0.09,0.91,0.02109,11.01267
0,ge,pfe,0.1,0.9,0.02108,10.45202
0,ge,pfe,0.11,0.89,0.02107,9.91299
0,ge,pfe,0.12,0.88,0.02106,9.39557
0,ge,pfe,0.13,0.87,0.02104,8.89976
0,ge,pfe,0.14,0.86,0.02103,8.42557
0,ge,pfe,0.15,0.85,0.02102,7.97299
0,ge,pfe,0.16,0.84,0.021,7.54203
0,ge,pfe,0.17,0.83,0.02099,7.13268
0,ge,pfe,0.18,0.8200000000000001,0.02098,6.74494
0,ge,pfe,0.19,0.81,0.02097,6.37882
0,ge,pfe,0.2,0.8,0.02095,6.03431
0,ge,pfe,0.21,0.79,0.02094,5.71142
0,ge,pfe,0.22,0.78,0.02093,5.41014
0,ge,pfe,0.23,0.77,0.02091,5.13047
0,ge,pfe,0.24,0.76,0.0209,4.87242
0,ge,pfe,0.25,0.75,0.02089,4.63598
0,ge,pfe,0.26,0.74,0.02088,4.42116
0,ge,pfe,0.27,0.73,0.02086,4.22795
0,ge,pfe,0.28,0.72,0.02085,4.05635
0,ge,pfe,0.29,0.71,0.02084,3.90637
0,ge,pfe,0.3,0.7,0.02082,3.778
0,ge,pfe,0.31,0.69,0.02081,3.67125
0,ge,pfe,0.32,0.6799999999999999,0.0208,3.58611
0,ge,pfe,0.33,0.6699999999999999,0.02079,3.52258
0,ge,pfe,0.34,0.6599999999999999,0.02077,3.48067
0,ge,pfe,0.35000000000000003,0.6499999999999999,0.02076,3.46037
0,ge,pfe,0.36,0.64,0.02075,3.46169
0,ge,pfe,0.37,0.63,0.02073,3.48462
0,ge,pfe,0.38,0.62,0.02072,3.52916
0,ge,pfe,0.39,0.61,0.02071,3.59532
0,ge,pfe,0.4,0.6,0.0207,3.68309
0,ge,pfe,0.41000000000000003,0.59,0.02068,3.79248
0,ge,pfe,0.42,0.5800000000000001,0.02067,3.92348
0,ge,pfe,0.43,0.5700000000000001,0.02066,4.07609
0,ge,pfe,0.44,0.56,0.02064,4.25032
0,ge,pfe,0.45,0.55,0.02063,4.44616
0,ge,pfe,0.46,0.54,0.02062,4.66361
0,ge,pfe,0.47000000000000003,0.53,0.02061,4.90268
0,ge,pfe,0.48,0.52,0.02059,5.16337
0,ge,pfe,0.49,0.51,0.02058,5.44567
0,ge,pfe,0.5,0.5,0.02057,5.74958
0,ge,pfe,0.51,0.49,0.02056,6.0751
0,ge,pfe,0.52,0.48,0.02054,6.42224
0,ge,pfe,0.53,0.47,0.02053,6.791
0,ge,pfe,0.54,0.45999999999999996,0.02052,7.18136
0,ge,pfe,0.55,0.44999999999999996,0.0205,7.59335
0,ge,pfe,0.56,0.43999999999999995,0.02049,8.02694
0,ge,pfe,0.5700000000000001,0.42999999999999994,0.02048,8.48215
0,ge,pfe,0.58,0.42000000000000004,0.02047,8.95898
0,ge,pfe,0.59,0.41000000000000003,0.02045,9.45741
0,ge,pfe,0.6,0.4,0.02044,9.97746
0,ge,pfe,0.61,0.39,0.02043,10.51913
0,ge,pfe,0.62,0.38,0.02041,11.08241
0,ge,pfe,0.63,0.37,0.0204,11.6673
0,ge,pfe,0.64,0.36,0.02039,12.27381
0,ge,pfe,0.65,0.35,0.02038,12.90193
0,ge,pfe,0.66,0.33999999999999997,0.02036,13.55167
0,ge,pfe,0.67,0.32999999999999996,0.02035,14.22302
0,ge,pfe,0.68,0.31999999999999995,0.02034,14.91598
0,ge,pfe,0.6900000000000001,0.30999999999999994,0.02032,15.63056
0,ge,pfe,0.7000000000000001,0.29999999999999993,0.02031,16.36675
0,ge,pfe,0.71,0.29000000000000004,0.0203,17.12456
0,ge,pfe,0.72,0.28,0.02029,17.90398
0,ge,pfe,0.73,0.27,0.02027,18.70501
0,ge,pfe,0.74,0.26,0.02026,19.52766
0,ge,pfe,0.75,0.25,0.02025,20.37192
0,ge,pfe,0.76,0.24,0.02023,21.2378
0,ge,pfe,0.77,0.22999999999999998,0.02022,22.12528
0,ge,pfe,0.78,0.21999999999999997,0.02021,23.03439
0,ge,pfe,0.79,0.20999999999999996,0.0202,23.96511
0,ge,pfe,0.8,0.19999999999999996,0.02018,24.91744
0,ge,pfe,0.81,0.18999999999999995,0.02017,25.89138
0,ge,pfe,0.8200000000000001,0.17999999999999994,0.02016,26.88694
0,ge,pfe,0.8300000000000001,0.16999999999999993,0.02014,27.90412
0,ge,pfe,0.84,0.16000000000000003,0.02013,28.9429
0,ge,pfe,0.85,0.15000000000000002,0.02012,30.00331
0,ge,pfe,0.86,0.14,0.02011,31.08532
0,ge,pfe,0.87,0.13,0.02009,32.18895
0,ge,pfe,0.88,0.12,0.02008,33.31419
0,ge,pfe,0.89,0.10999999999999999,0.02007,34.46105
0,ge,pfe,0.9,0.09999999999999998,0.02005,35.62952
0,ge,pfe,0.91,0.08999999999999997,0.02004,36.81961
0,ge,pfe,0.92,0.07999999999999996,0.02003,38.03131
0,ge,pfe,0.93,0.06999999999999995,0.02002,39.26462
0,ge,pfe,0.9400000000000001,0.05999999999999994,0.02,40.51955
0,ge,pfe,0.9500000000000001,0.04999999999999993,0.01999,41.79609
0,ge,pfe,0.96,0.040000000000000036,0.01998,43.09425
0,ge,pfe,0.97,0.030000000000000027,0.01996,44.41402
0,ge,pfe,0.98,0.020000000000000018,0.01995,45.7554
0,ge,pfe,0.99,0.010000000000000009,0.01994,47.1184
0,ge,pfe,1.0,0.0,0.01993,48.50301
0,ge,pg,0.0,1.0,0.02432,549.12632
0,ge,pg,0.01,0.99,0.02428,536.28535
0,ge,pg,0.02,0.98,0.02423,523.60265
0,ge,pg,0.03,0.97,0.02419,511.07824
0,ge,pg,0.04,0.96,0.02414,498.7121
0,ge,pg,0.05,0.95,0.0241,486.50424
0,ge,pg,0.06,0.94,0.02406,474.45466
0,ge,pg,0.07,0.9299999999999999,0.02401,462.56336
0,ge,pg,0.08,0.92,0.02397,450.83033
0,ge,pg,0.09,0.91,0.02392,439.25558
0,ge,pg,0.1,0.9,0.02388,427.83911
0,ge,pg,0.11,0.89,0.02384,416.58091
0,ge,pg,0.12,0.88,0.02379,405.48099
0,ge,pg,0.13,0.87,0.02375,394.53935
0,ge,pg,0.14,0.86,0.0237,383.75599
0,ge,pg,0.15,0.85,0.02366,373.13091
0,ge,pg,0.16,0.84,0.02362,362.6641
0,ge,pg,0.17,0.83,0.02357,352.35557
0,ge,pg,0.18,0.8200000000000001,0.02353,342.20532
0,ge,pg,0.19,0.81,0.02348,332.21334
0,ge,pg,0.2,0.8,0.02344,322.37965
0,ge,pg,0.21,0.79,0.0234,312.70423
0,ge,pg,0.22,0.78,0.02335,303.18708
0,ge,pg,0.23,0.77,0.02331,293.82822
0,ge,pg,0.24,0.76,0.02326,284.62763
0,ge,pg,0.25,0.75,0.02322,275.58532
0,ge,pg,0.26,0.74,0.02318,266.70129
0,ge,pg,0.27,0.73,0.02313,257.97554
0,ge,pg,0.28,0.72,0.02309,249.40806
0,ge,pg,0.29,0.71,0.02305,240.99886
0,ge,pg,0.3,0.7,0.023,232.74794
0,ge,pg,0.31,0.69,0.02296,224.65529
0,ge,pg,0.32,0.6799999999999999,0.02291,216.72093
0,ge,pg,0.33,0.6699999999999999,0.02287,208.94484
0,ge,pg,0.34,0.6599999999999999,0.02283,201.32703
0,ge,pg,0.35000000000000003,0.6499999999999999,0.02278,193.86749
0,ge,pg,0.36,0.64,0.02274,186.56623
0,ge,pg,0.37,0.63,0.02269,179.42325
0,ge,pg,0.38,0.62,0.02265,172.43855
0,ge,pg,0.39,0.61,0.02261,165.61213
0,ge,pg,0.4,0.6,0.02256,158.94398
0,ge,pg,0.41000000000000003,0.59,0.02252,152.43411
0,ge,pg,0.42,0.5800000000000001,0.02247,146.08252
0,ge,pg,0.43,0.5700000000000001,0.02243,139.8892
0,ge,pg,0.44,0.56,0.02239,133.85417
